CITY,DATE,TEMPERATURE
Atlanta,1963-01-17,1.1112
Atlanta,1963-01-18,5.0004
Atlanta,1963-01-19,7.7783999999999995
Atlanta,1963-01-20,6.944999999999999
Atlanta,1963-01-21,-3.0558
Atlanta,1963-01-22,2.5002
Atlanta,1963-01-23,0.0
Atlanta,1963-01-24,-12.2232
Atlanta,1963-01-25,-3.3335999999999997
Atlanta,1963-01-26,2.778
Atlanta,1963-01-27,-1.389
Atlanta,1963-01-28,-5.0004
Atlanta,1963-01-29,-2.2224
Atlanta,1963-01-30,3.8891999999999998
Atlanta,1963-01-31,6.3894
Atlanta,1963-02-01,4.167
Atlanta,1963-02-02,4.7226
Atlanta,1963-02-03,3.6113999999999997
Atlanta,1963-02-04,3.6113999999999997
Atlanta,1963-02-05,8.334
Atlanta,1963-02-06,11.3898
Atlanta,1963-02-07,10.8342
Atlanta,1963-02-08,6.667199999999999
Atlanta,1963-02-09,3.8891999999999998
Atlanta,1963-02-10,5.8338
Atlanta,1963-02-11,5.8338
Atlanta,1963-02-12,-2.2224
Atlanta,1963-02-13,0.2778
Atlanta,1963-02-14,5.0004
Atlanta,1963-02-15,-0.8333999999999999
Atlanta,1963-02-16,0.2778
Atlanta,1963-02-17,1.6667999999999998
Atlanta,1963-02-18,4.7226
Atlanta,1963-02-19,3.0558
Atlanta,1963-02-20,7.222799999999999
Atlanta,1963-02-21,1.1112
Atlanta,1963-02-22,-5.556
Atlanta,1963-02-23,1.389
Atlanta,1963-02-24,5.556
Atlanta,1963-02-25,7.7783999999999995
Atlanta,1963-02-26,1.6667999999999998
Atlanta,1963-02-27,-0.8333999999999999
Atlanta,1963-02-28,7.5005999999999995
Atlanta,1963-03-01,11.112
Atlanta,1963-03-02,9.167399999999999
Atlanta,1963-03-03,10.8342
Atlanta,1963-03-04,11.6676
Atlanta,1963-03-05,17.2236
Atlanta,1963-03-06,8.0562
Atlanta,1963-03-07,7.7783999999999995
Atlanta,1963-03-08,9.4452
Atlanta,1963-03-09,9.4452
Atlanta,1963-03-10,11.112
Atlanta,1963-03-11,13.889999999999999
Atlanta,1963-03-12,18.334799999999998
Atlanta,1963-03-13,18.8904
Atlanta,1963-03-14,13.889999999999999
Atlanta,1963-03-15,10.278599999999999
Atlanta,1963-03-16,12.501
Atlanta,1963-03-17,19.445999999999998
Atlanta,1963-03-18,18.8904
Atlanta,1963-03-19,21.3906
Atlanta,1963-03-20,14.7234
Atlanta,1963-03-21,6.944999999999999
Atlanta,1963-03-22,6.944999999999999
Atlanta,1963-03-23,9.167399999999999
Atlanta,1963-03-24,13.0566
Atlanta,1963-03-25,15.001199999999999
Atlanta,1963-03-26,16.3902
Atlanta,1963-03-27,13.889999999999999
Atlanta,1963-03-28,16.3902
Atlanta,1963-03-29,17.2236
Atlanta,1963-03-30,17.7792
Atlanta,1963-03-31,19.1682
Atlanta,1963-04-01,18.334799999999998
Atlanta,1963-04-02,18.8904
Atlanta,1963-04-03,20.835
Atlanta,1963-04-04,18.334799999999998
Atlanta,1963-04-05,15.279
Atlanta,1963-04-06,10.5564
Atlanta,1963-04-07,13.889999999999999
Atlanta,1963-04-08,16.1124
Atlanta,1963-04-09,16.1124
Atlanta,1963-04-10,18.334799999999998
Atlanta,1963-04-11,20.0016
Atlanta,1963-04-12,18.057
Atlanta,1963-04-13,14.1678
Atlanta,1963-04-14,11.112
Atlanta,1963-04-15,12.2232
Atlanta,1963-04-16,16.3902
Atlanta,1963-04-17,19.7238
Atlanta,1963-04-18,21.1128
Atlanta,1963-04-19,20.557199999999998
Atlanta,1963-04-20,20.0016
Atlanta,1963-04-21,21.6684
Atlanta,1963-04-22,22.7796
Atlanta,1963-04-23,20.2794
Atlanta,1963-04-24,14.1678
Atlanta,1963-04-25,12.501
Atlanta,1963-04-26,16.9458
Atlanta,1963-04-27,15.556799999999999
Atlanta,1963-04-28,15.8346
Atlanta,1963-04-29,17.7792
Atlanta,1963-04-30,16.9458
Atlanta,1963-05-01,11.6676
Atlanta,1963-05-02,13.334399999999999
Atlanta,1963-05-03,15.279
Atlanta,1963-05-04,18.057
Atlanta,1963-05-05,20.557199999999998
Atlanta,1963-05-06,22.7796
Atlanta,1963-05-07,21.6684
Atlanta,1963-05-08,22.5018
Atlanta,1963-05-09,24.4464
Atlanta,1963-05-10,23.8908
Atlanta,1963-05-11,26.391
Atlanta,1963-05-12,18.6126
Atlanta,1963-05-13,15.001199999999999
Atlanta,1963-05-14,20.557199999999998
Atlanta,1963-05-15,23.8908
Atlanta,1963-05-16,24.7242
Atlanta,1963-05-17,23.8908
Atlanta,1963-05-18,21.9462
Atlanta,1963-05-19,20.2794
Atlanta,1963-05-20,21.1128
Atlanta,1963-05-21,22.7796
Atlanta,1963-05-22,21.3906
Atlanta,1963-05-23,16.668
Atlanta,1963-05-24,16.668
Atlanta,1963-05-25,18.334799999999998
Atlanta,1963-05-26,16.1124
Atlanta,1963-05-27,21.9462
Atlanta,1963-05-28,21.6684
Atlanta,1963-05-29,22.7796
Atlanta,1963-05-30,21.9462
Atlanta,1963-05-31,22.7796
Atlanta,1963-06-01,20.2794
Atlanta,1963-06-02,21.1128
Atlanta,1963-06-03,21.9462
Atlanta,1963-06-04,22.5018
Atlanta,1963-06-05,22.7796
Atlanta,1963-06-06,25.002
Atlanta,1963-06-07,26.1132
Atlanta,1963-06-08,27.2244
Atlanta,1963-06-09,26.391
Atlanta,1963-06-10,27.5022
Atlanta,1963-06-11,27.2244
Atlanta,1963-06-12,25.279799999999998
Atlanta,1963-06-13,25.279799999999998
Atlanta,1963-06-14,28.6134
Atlanta,1963-06-15,25.5576
Atlanta,1963-06-16,22.7796
Atlanta,1963-06-17,22.5018
Atlanta,1963-06-18,19.7238
Atlanta,1963-06-19,21.6684
Atlanta,1963-06-20,23.613
Atlanta,1963-06-21,23.8908
Atlanta,1963-06-22,20.2794
Atlanta,1963-06-23,19.445999999999998
Atlanta,1963-06-24,21.3906
Atlanta,1963-06-25,19.7238
Atlanta,1963-06-26,21.6684
Atlanta,1963-06-27,23.613
Atlanta,1963-06-28,23.3352
Atlanta,1963-06-29,24.168599999999998
Atlanta,1963-06-30,24.4464
Atlanta,1963-07-01,25.5576
Atlanta,1963-07-02,25.002
Atlanta,1963-07-03,25.002
Atlanta,1963-07-04,23.8908
Atlanta,1963-07-05,25.002
Atlanta,1963-07-06,25.8354
Atlanta,1963-07-07,25.279799999999998
Atlanta,1963-07-08,24.7242
Atlanta,1963-07-09,23.3352
Atlanta,1963-07-10,21.3906
Atlanta,1963-07-11,21.3906
Atlanta,1963-07-12,21.9462
Atlanta,1963-07-13,22.224
Atlanta,1963-07-14,23.8908
Atlanta,1963-07-15,25.002
Atlanta,1963-07-16,25.279799999999998
Atlanta,1963-07-17,25.279799999999998
Atlanta,1963-07-18,24.168599999999998
Atlanta,1963-07-19,25.8354
Atlanta,1963-07-20,25.8354
Atlanta,1963-07-21,24.4464
Atlanta,1963-07-22,23.8908
Atlanta,1963-07-23,25.002
Atlanta,1963-07-24,20.557199999999998
Atlanta,1963-07-25,23.3352
Atlanta,1963-07-26,25.5576
Atlanta,1963-07-27,25.279799999999998
Atlanta,1963-07-28,25.5576
Atlanta,1963-07-29,24.168599999999998
Atlanta,1963-07-30,25.5576
Atlanta,1963-07-31,25.279799999999998
Atlanta,1963-08-01,26.1132
Atlanta,1963-08-02,26.391
Atlanta,1963-08-03,26.1132
Atlanta,1963-08-04,26.668799999999997
Atlanta,1963-08-05,26.9466
Atlanta,1963-08-06,27.5022
Atlanta,1963-08-07,28.0578
Atlanta,1963-08-08,26.9466
Atlanta,1963-08-09,25.8354
Atlanta,1963-08-10,24.7242
Atlanta,1963-08-11,25.8354
Atlanta,1963-08-12,25.5576
Atlanta,1963-08-13,26.9466
Atlanta,1963-08-14,22.5018
Atlanta,1963-08-15,22.7796
Atlanta,1963-08-16,23.8908
Atlanta,1963-08-17,24.168599999999998
Atlanta,1963-08-18,25.002
Atlanta,1963-08-19,26.1132
Atlanta,1963-08-20,24.7242
Atlanta,1963-08-21,23.613
Atlanta,1963-08-22,24.7242
Atlanta,1963-08-23,25.8354
Atlanta,1963-08-24,26.1132
Atlanta,1963-08-25,26.1132
Atlanta,1963-08-26,25.8354
Atlanta,1963-08-27,20.835
Atlanta,1963-08-28,25.002
Atlanta,1963-08-29,24.168599999999998
Atlanta,1963-08-30,25.279799999999998
Atlanta,1963-08-31,25.279799999999998
Atlanta,1963-09-01,24.168599999999998
Atlanta,1963-09-02,23.8908
Atlanta,1963-09-03,24.7242
Atlanta,1963-09-04,25.8354
Atlanta,1963-09-05,25.002
Atlanta,1963-09-06,23.3352
Atlanta,1963-09-07,22.5018
Atlanta,1963-09-08,22.224
Atlanta,1963-09-09,23.3352
Atlanta,1963-09-10,24.168599999999998
Atlanta,1963-09-11,25.279799999999998
Atlanta,1963-09-12,26.1132
Atlanta,1963-09-13,24.7242
Atlanta,1963-09-14,18.8904
Atlanta,1963-09-15,16.3902
Atlanta,1963-09-16,20.0016
Atlanta,1963-09-17,21.1128
Atlanta,1963-09-18,21.3906
Atlanta,1963-09-19,21.1128
Atlanta,1963-09-20,22.5018
Atlanta,1963-09-21,24.168599999999998
Atlanta,1963-09-22,22.5018
Atlanta,1963-09-23,15.556799999999999
Atlanta,1963-09-24,14.445599999999999
Atlanta,1963-09-25,17.7792
Atlanta,1963-09-26,22.224
Atlanta,1963-09-27,19.445999999999998
Atlanta,1963-09-28,16.3902
Atlanta,1963-09-29,20.2794
Atlanta,1963-09-30,18.8904
Atlanta,1963-10-01,17.7792
Atlanta,1963-10-02,18.6126
Atlanta,1963-10-03,21.6684
Atlanta,1963-10-04,21.6684
Atlanta,1963-10-05,18.334799999999998
Atlanta,1963-10-06,16.9458
Atlanta,1963-10-07,17.2236
Atlanta,1963-10-08,18.334799999999998
Atlanta,1963-10-09,18.8904
Atlanta,1963-10-10,16.668
Atlanta,1963-10-11,16.3902
Atlanta,1963-10-12,21.1128
Atlanta,1963-10-13,18.057
Atlanta,1963-10-14,16.9458
Atlanta,1963-10-15,16.668
Atlanta,1963-10-16,17.2236
Atlanta,1963-10-17,18.334799999999998
Atlanta,1963-10-18,18.6126
Atlanta,1963-10-19,19.445999999999998
Atlanta,1963-10-20,19.1682
Atlanta,1963-10-21,22.224
Atlanta,1963-10-22,20.557199999999998
Atlanta,1963-10-23,19.1682
Atlanta,1963-10-24,20.0016
Atlanta,1963-10-25,21.9462
Atlanta,1963-10-26,21.3906
Atlanta,1963-10-27,21.6684
Atlanta,1963-10-28,20.2794
Atlanta,1963-10-29,10.278599999999999
Atlanta,1963-10-30,10.8342
Atlanta,1963-10-31,12.501
Atlanta,1963-11-01,11.9454
Atlanta,1963-11-02,6.667199999999999
Atlanta,1963-11-03,6.3894
Atlanta,1963-11-04,10.0008
Atlanta,1963-11-05,15.279
Atlanta,1963-11-06,15.8346
Atlanta,1963-11-07,13.889999999999999
Atlanta,1963-11-08,13.0566
Atlanta,1963-11-09,9.722999999999999
Atlanta,1963-11-10,16.1124
Atlanta,1963-11-11,13.889999999999999
Atlanta,1963-11-12,8.6118
Atlanta,1963-11-13,4.4448
Atlanta,1963-11-14,3.6113999999999997
Atlanta,1963-11-15,4.7226
Atlanta,1963-11-16,7.7783999999999995
Atlanta,1963-11-17,11.112
Atlanta,1963-11-18,13.6122
Atlanta,1963-11-19,15.556799999999999
Atlanta,1963-11-20,14.1678
Atlanta,1963-11-21,16.668
Atlanta,1963-11-22,17.7792
Atlanta,1963-11-23,11.6676
Atlanta,1963-11-24,8.8896
Atlanta,1963-11-25,8.8896
Atlanta,1963-11-26,7.7783999999999995
Atlanta,1963-11-27,10.5564
Atlanta,1963-11-28,14.445599999999999
Atlanta,1963-11-29,8.0562
Atlanta,1963-11-30,4.167
Atlanta,1963-12-01,1.6667999999999998
Atlanta,1963-12-02,5.8338
Atlanta,1963-12-03,4.167
Atlanta,1963-12-04,4.7226
Atlanta,1963-12-05,3.0558
Atlanta,1963-12-06,3.8891999999999998
Atlanta,1963-12-07,7.5005999999999995
Atlanta,1963-12-08,4.7226
Atlanta,1963-12-09,3.3335999999999997
Atlanta,1963-12-10,3.8891999999999998
Atlanta,1963-12-11,4.167
Atlanta,1963-12-12,7.222799999999999
Atlanta,1963-12-13,5.8338
Atlanta,1963-12-14,-0.5556
Atlanta,1963-12-15,-3.8891999999999998
Atlanta,1963-12-16,-3.3335999999999997
Atlanta,1963-12-17,-1.6667999999999998
Atlanta,1963-12-18,-1.6667999999999998
Atlanta,1963-12-19,-4.7226
Atlanta,1963-12-20,-2.778
Atlanta,1963-12-21,-0.2778
Atlanta,1963-12-22,0.0
Atlanta,1963-12-23,-0.2778
Atlanta,1963-12-24,-3.8891999999999998
Atlanta,1963-12-25,1.389
Atlanta,1963-12-26,6.944999999999999
Atlanta,1963-12-27,5.0004
Atlanta,1963-12-28,4.167
Atlanta,1963-12-29,3.0558
Atlanta,1963-12-30,3.0558
Atlanta,1963-12-31,-0.8333999999999999
Atlanta,1964-01-01,-1.9445999999999999
Atlanta,1964-01-02,0.2778
Atlanta,1964-01-03,7.7783999999999995
Atlanta,1964-01-04,6.3894
Atlanta,1964-01-05,6.944999999999999
Atlanta,1964-01-06,8.334
Atlanta,1964-01-07,9.4452
Atlanta,1964-01-08,7.5005999999999995
Atlanta,1964-01-09,7.5005999999999995
Atlanta,1964-01-10,0.5556
Atlanta,1964-01-11,0.8333999999999999
Atlanta,1964-01-12,1.6667999999999998
Atlanta,1964-01-13,-4.167
Atlanta,1964-01-14,-4.4448
Atlanta,1964-01-15,-2.2224
Atlanta,1964-01-16,-1.1112
Atlanta,1964-01-17,2.2224
Atlanta,1964-01-18,6.3894
Atlanta,1964-01-19,7.7783999999999995
Atlanta,1964-01-20,6.1116
Atlanta,1964-01-21,6.944999999999999
Atlanta,1964-01-22,9.722999999999999
Atlanta,1964-01-23,13.6122
Atlanta,1964-01-24,12.501
Atlanta,1964-01-25,10.0008
Atlanta,1964-01-26,8.334
Atlanta,1964-01-27,7.7783999999999995
Atlanta,1964-01-28,2.5002
Atlanta,1964-01-29,2.2224
Atlanta,1964-01-30,5.0004
Atlanta,1964-01-31,7.222799999999999
Atlanta,1964-02-01,7.222799999999999
Atlanta,1964-02-02,6.1116
Atlanta,1964-02-03,7.222799999999999
Atlanta,1964-02-04,7.5005999999999995
Atlanta,1964-02-05,6.1116
Atlanta,1964-02-06,6.667199999999999
Atlanta,1964-02-07,6.1116
Atlanta,1964-02-08,1.9445999999999999
Atlanta,1964-02-09,5.556
Atlanta,1964-02-10,7.7783999999999995
Atlanta,1964-02-11,3.3335999999999997
Atlanta,1964-02-12,1.6667999999999998
Atlanta,1964-02-13,6.1116
Atlanta,1964-02-14,5.556
Atlanta,1964-02-15,5.556
Atlanta,1964-02-16,3.0558
Atlanta,1964-02-17,4.4448
Atlanta,1964-02-18,7.222799999999999
Atlanta,1964-02-19,4.7226
Atlanta,1964-02-20,2.5002
Atlanta,1964-02-21,0.2778
Atlanta,1964-02-22,0.5556
Atlanta,1964-02-23,0.5556
Atlanta,1964-02-24,5.0004
Atlanta,1964-02-25,3.0558
Atlanta,1964-02-26,4.7226
Atlanta,1964-02-27,5.2782
Atlanta,1964-02-28,3.6113999999999997
Atlanta,1964-02-29,3.3335999999999997
Atlanta,1964-03-01,6.1116
Atlanta,1964-03-02,8.334
Atlanta,1964-03-03,16.3902
Atlanta,1964-03-04,20.0016
Atlanta,1964-03-05,8.334
Atlanta,1964-03-06,8.6118
Atlanta,1964-03-07,11.9454
Atlanta,1964-03-08,16.1124
Atlanta,1964-03-09,17.5014
Atlanta,1964-03-10,10.278599999999999
Atlanta,1964-03-11,8.334
Atlanta,1964-03-12,11.3898
Atlanta,1964-03-13,11.3898
Atlanta,1964-03-14,14.445599999999999
Atlanta,1964-03-15,11.3898
Atlanta,1964-03-16,10.278599999999999
Atlanta,1964-03-17,12.2232
Atlanta,1964-03-18,11.112
Atlanta,1964-03-19,8.0562
Atlanta,1964-03-20,6.944999999999999
Atlanta,1964-03-21,5.0004
Atlanta,1964-03-22,8.0562
Atlanta,1964-03-23,10.8342
Atlanta,1964-03-24,12.2232
Atlanta,1964-03-25,15.556799999999999
Atlanta,1964-03-26,11.112
Atlanta,1964-03-27,8.334
Atlanta,1964-03-28,12.2232
Atlanta,1964-03-29,9.722999999999999
Atlanta,1964-03-30,1.6667999999999998
Atlanta,1964-03-31,7.222799999999999
Atlanta,1964-04-01,11.6676
Atlanta,1964-04-02,14.1678
Atlanta,1964-04-03,14.1678
Atlanta,1964-04-04,14.7234
Atlanta,1964-04-05,6.944999999999999
Atlanta,1964-04-06,11.112
Atlanta,1964-04-07,19.7238
Atlanta,1964-04-08,12.2232
Atlanta,1964-04-09,7.7783999999999995
Atlanta,1964-04-10,10.278599999999999
Atlanta,1964-04-11,15.001199999999999
Atlanta,1964-04-12,15.001199999999999
Atlanta,1964-04-13,16.668
Atlanta,1964-04-14,15.001199999999999
Atlanta,1964-04-15,16.1124
Atlanta,1964-04-16,16.1124
Atlanta,1964-04-17,17.5014
Atlanta,1964-04-18,19.1682
Atlanta,1964-04-19,20.557199999999998
Atlanta,1964-04-20,21.1128
Atlanta,1964-04-21,20.557199999999998
Atlanta,1964-04-22,20.0016
Atlanta,1964-04-23,21.6684
Atlanta,1964-04-24,20.557199999999998
Atlanta,1964-04-25,17.7792
Atlanta,1964-04-26,11.3898
Atlanta,1964-04-27,16.3902
Atlanta,1964-04-28,18.8904
Atlanta,1964-04-29,18.057
Atlanta,1964-04-30,15.556799999999999
Atlanta,1964-05-01,17.7792
Atlanta,1964-05-02,13.6122
Atlanta,1964-05-03,16.1124
Atlanta,1964-05-04,17.7792
Atlanta,1964-05-05,18.334799999999998
Atlanta,1964-05-06,17.7792
Atlanta,1964-05-07,18.8904
Atlanta,1964-05-08,20.557199999999998
Atlanta,1964-05-09,21.6684
Atlanta,1964-05-10,20.835
Atlanta,1964-05-11,23.3352
Atlanta,1964-05-12,21.9462
Atlanta,1964-05-13,19.1682
Atlanta,1964-05-14,13.889999999999999
Atlanta,1964-05-15,16.1124
Atlanta,1964-05-16,18.334799999999998
Atlanta,1964-05-17,19.7238
Atlanta,1964-05-18,23.3352
Atlanta,1964-05-19,23.613
Atlanta,1964-05-20,24.4464
Atlanta,1964-05-21,24.4464
Atlanta,1964-05-22,23.057399999999998
Atlanta,1964-05-23,23.613
Atlanta,1964-05-24,24.168599999999998
Atlanta,1964-05-25,24.7242
Atlanta,1964-05-26,25.002
Atlanta,1964-05-27,24.4464
Atlanta,1964-05-28,25.8354
Atlanta,1964-05-29,17.2236
Atlanta,1964-05-30,16.668
Atlanta,1964-05-31,18.6126
Atlanta,1964-06-01,21.1128
Atlanta,1964-06-02,21.1128
Atlanta,1964-06-03,20.2794
Atlanta,1964-06-04,20.0016
Atlanta,1964-06-05,22.7796
Atlanta,1964-06-06,21.1128
Atlanta,1964-06-07,22.5018
Atlanta,1964-06-08,24.7242
Atlanta,1964-06-09,26.1132
Atlanta,1964-06-10,26.1132
Atlanta,1964-06-11,29.169
Atlanta,1964-06-12,27.2244
Atlanta,1964-06-13,26.9466
Atlanta,1964-06-14,27.5022
Atlanta,1964-06-15,26.9466
Atlanta,1964-06-16,26.9466
Atlanta,1964-06-17,26.391
Atlanta,1964-06-18,27.2244
Atlanta,1964-06-19,27.5022
Atlanta,1964-06-20,28.891199999999998
Atlanta,1964-06-21,28.891199999999998
Atlanta,1964-06-22,29.7246
Atlanta,1964-06-23,27.2244
Atlanta,1964-06-24,25.8354
Atlanta,1964-06-25,25.279799999999998
Atlanta,1964-06-26,25.279799999999998
Atlanta,1964-06-27,24.7242
Atlanta,1964-06-28,25.5576
Atlanta,1964-06-29,25.5576
Atlanta,1964-06-30,23.8908
Atlanta,1964-07-01,22.224
Atlanta,1964-07-02,25.279799999999998
Atlanta,1964-07-03,25.5576
Atlanta,1964-07-04,25.279799999999998
Atlanta,1964-07-05,24.4464
Atlanta,1964-07-06,23.8908
Atlanta,1964-07-07,24.7242
Atlanta,1964-07-08,24.168599999999998
Atlanta,1964-07-09,25.279799999999998
Atlanta,1964-07-10,23.057399999999998
Atlanta,1964-07-11,23.3352
Atlanta,1964-07-12,23.3352
Atlanta,1964-07-13,23.613
Atlanta,1964-07-14,23.3352
Atlanta,1964-07-15,24.4464
Atlanta,1964-07-16,24.7242
Atlanta,1964-07-17,24.7242
Atlanta,1964-07-18,23.057399999999998
Atlanta,1964-07-19,24.4464
Atlanta,1964-07-20,24.7242
Atlanta,1964-07-21,25.002
Atlanta,1964-07-22,26.1132
Atlanta,1964-07-23,25.5576
Atlanta,1964-07-24,26.1132
Atlanta,1964-07-25,24.7242
Atlanta,1964-07-26,25.002
Atlanta,1964-07-27,25.279799999999998
Atlanta,1964-07-28,26.391
Atlanta,1964-07-29,26.668799999999997
Atlanta,1964-07-30,25.279799999999998
Atlanta,1964-07-31,25.8354
Atlanta,1964-08-01,25.8354
Atlanta,1964-08-02,26.1132
Atlanta,1964-08-03,26.9466
Atlanta,1964-08-04,26.9466
Atlanta,1964-08-05,23.057399999999998
Atlanta,1964-08-06,25.002
Atlanta,1964-08-07,24.7242
Atlanta,1964-08-08,25.8354
Atlanta,1964-08-09,25.279799999999998
Atlanta,1964-08-10,25.5576
Atlanta,1964-08-11,24.4464
Atlanta,1964-08-12,23.3352
Atlanta,1964-08-13,19.445999999999998
Atlanta,1964-08-14,20.835
Atlanta,1964-08-15,19.7238
Atlanta,1964-08-16,21.1128
Atlanta,1964-08-17,23.057399999999998
Atlanta,1964-08-18,23.057399999999998
Atlanta,1964-08-19,24.4464
Atlanta,1964-08-20,24.168599999999998
Atlanta,1964-08-21,24.4464
Atlanta,1964-08-22,25.279799999999998
Atlanta,1964-08-23,25.5576
Atlanta,1964-08-24,25.8354
Atlanta,1964-08-25,23.057399999999998
Atlanta,1964-08-26,25.002
Atlanta,1964-08-27,25.5576
Atlanta,1964-08-28,25.002
Atlanta,1964-08-29,25.5576
Atlanta,1964-08-30,25.5576
Atlanta,1964-08-31,26.9466
Atlanta,1964-09-01,26.1132
Atlanta,1964-09-02,24.168599999999998
Atlanta,1964-09-03,23.613
Atlanta,1964-09-04,23.3352
Atlanta,1964-09-05,24.4464
Atlanta,1964-09-06,24.7242
Atlanta,1964-09-07,23.613
Atlanta,1964-09-08,23.3352
Atlanta,1964-09-09,24.168599999999998
Atlanta,1964-09-10,25.8354
Atlanta,1964-09-11,24.168599999999998
Atlanta,1964-09-12,21.3906
Atlanta,1964-09-13,19.1682
Atlanta,1964-09-14,19.7238
Atlanta,1964-09-15,20.835
Atlanta,1964-09-16,21.1128
Atlanta,1964-09-17,20.0016
Atlanta,1964-09-18,21.3906
Atlanta,1964-09-19,22.224
Atlanta,1964-09-20,23.613
Atlanta,1964-09-21,21.9462
Atlanta,1964-09-22,22.7796
Atlanta,1964-09-23,25.002
Atlanta,1964-09-24,20.0016
Atlanta,1964-09-25,17.2236
Atlanta,1964-09-26,18.6126
Atlanta,1964-09-27,22.7796
Atlanta,1964-09-28,24.7242
Atlanta,1964-09-29,23.8908
Atlanta,1964-09-30,23.057399999999998
Atlanta,1964-10-01,20.0016
Atlanta,1964-10-02,19.1682
Atlanta,1964-10-03,22.5018
Atlanta,1964-10-04,19.7238
Atlanta,1964-10-05,14.1678
Atlanta,1964-10-06,11.112
Atlanta,1964-10-07,11.3898
Atlanta,1964-10-08,11.9454
Atlanta,1964-10-09,14.1678
Atlanta,1964-10-10,11.6676
Atlanta,1964-10-11,11.9454
Atlanta,1964-10-12,13.889999999999999
Atlanta,1964-10-13,16.9458
Atlanta,1964-10-14,14.7234
Atlanta,1964-10-15,13.0566
Atlanta,1964-10-16,13.334399999999999
Atlanta,1964-10-17,17.2236
Atlanta,1964-10-18,19.1682
Atlanta,1964-10-19,11.6676
Atlanta,1964-10-20,7.7783999999999995
Atlanta,1964-10-21,11.112
Atlanta,1964-10-22,15.8346
Atlanta,1964-10-23,13.889999999999999
Atlanta,1964-10-24,11.9454
Atlanta,1964-10-25,12.501
Atlanta,1964-10-26,13.0566
Atlanta,1964-10-27,16.1124
Atlanta,1964-10-28,18.334799999999998
Atlanta,1964-10-29,17.5014
Atlanta,1964-10-30,18.334799999999998
Atlanta,1964-10-31,17.7792
Atlanta,1964-11-01,14.445599999999999
Atlanta,1964-11-02,15.556799999999999
Atlanta,1964-11-03,17.2236
Atlanta,1964-11-04,16.1124
Atlanta,1964-11-05,16.1124
Atlanta,1964-11-06,15.8346
Atlanta,1964-11-07,15.279
Atlanta,1964-11-08,13.889999999999999
Atlanta,1964-11-09,14.1678
Atlanta,1964-11-10,16.1124
Atlanta,1964-11-11,14.7234
Atlanta,1964-11-12,16.9458
Atlanta,1964-11-13,19.1682
Atlanta,1964-11-14,17.5014
Atlanta,1964-11-15,17.5014
Atlanta,1964-11-16,17.7792
Atlanta,1964-11-17,20.2794
Atlanta,1964-11-18,20.2794
Atlanta,1964-11-19,19.1682
Atlanta,1964-11-20,9.4452
Atlanta,1964-11-21,3.6113999999999997
Atlanta,1964-11-22,1.6667999999999998
Atlanta,1964-11-23,2.778
Atlanta,1964-11-24,5.2782
Atlanta,1964-11-25,9.167399999999999
Atlanta,1964-11-26,9.167399999999999
Atlanta,1964-11-27,12.2232
Atlanta,1964-11-28,10.5564
Atlanta,1964-11-29,10.0008
Atlanta,1964-11-30,0.5556
Atlanta,1964-12-01,-1.1112
Atlanta,1964-12-02,3.8891999999999998
Atlanta,1964-12-03,11.6676
Atlanta,1964-12-04,15.556799999999999
Atlanta,1964-12-05,6.667199999999999
Atlanta,1964-12-06,0.5556
Atlanta,1964-12-07,1.9445999999999999
Atlanta,1964-12-08,3.8891999999999998
Atlanta,1964-12-09,6.944999999999999
Atlanta,1964-12-10,9.4452
Atlanta,1964-12-11,12.501
Atlanta,1964-12-12,13.889999999999999
Atlanta,1964-12-13,11.9454
Atlanta,1964-12-14,4.167
Atlanta,1964-12-15,3.8891999999999998
Atlanta,1964-12-16,3.8891999999999998
Atlanta,1964-12-17,10.278599999999999
Atlanta,1964-12-18,4.7226
Atlanta,1964-12-19,-0.8333999999999999
Atlanta,1964-12-20,2.5002
Atlanta,1964-12-21,3.8891999999999998
Atlanta,1964-12-22,7.222799999999999
Atlanta,1964-12-23,12.7788
Atlanta,1964-12-24,18.057
Atlanta,1964-12-25,16.668
Atlanta,1964-12-26,17.5014
Atlanta,1964-12-27,8.8896
Atlanta,1964-12-28,7.7783999999999995
Atlanta,1964-12-29,4.7226
Atlanta,1964-12-30,10.8342
Atlanta,1964-12-31,14.7234
Atlanta,1965-01-01,12.2232
Atlanta,1965-01-02,11.6676
Atlanta,1965-01-03,6.944999999999999
Atlanta,1965-01-04,5.0004
Atlanta,1965-01-05,7.7783999999999995
Atlanta,1965-01-06,11.3898
Atlanta,1965-01-07,11.3898
Atlanta,1965-01-08,12.501
Atlanta,1965-01-09,15.8346
Atlanta,1965-01-10,8.8896
Atlanta,1965-01-11,3.0558
Atlanta,1965-01-12,3.8891999999999998
Atlanta,1965-01-13,7.5005999999999995
Atlanta,1965-01-14,4.4448
Atlanta,1965-01-15,1.9445999999999999
Atlanta,1965-01-16,-3.8891999999999998
Atlanta,1965-01-17,-7.5005999999999995
Atlanta,1965-01-18,-1.6667999999999998
Atlanta,1965-01-19,0.5556
Atlanta,1965-01-20,6.1116
Atlanta,1965-01-21,10.0008
Atlanta,1965-01-22,11.6676
Atlanta,1965-01-23,11.9454
Atlanta,1965-01-24,8.6118
Atlanta,1965-01-25,7.222799999999999
Atlanta,1965-01-26,12.7788
Atlanta,1965-01-27,2.778
Atlanta,1965-01-28,4.4448
Atlanta,1965-01-29,8.0562
